pool,card_id,name,card_class,set,type,cost,attack,health_or_durability,races,mechanics,text,status
four_cost_minion_play,EDR_942,Curious Cumulus,NEUTRAL,EMERALD_DREAM,MINION,4,3,5,ELEMENTAL,TRIGGER_VISUAL,"[x]At the end of your turn, give your hero <b>Divine Shield</b>.",needs_rule
four_cost_minion_play,END_002,Wicked Blightspawn,"DEATHKNIGHT,ROGUE",TIME_TRAVEL,MINION,4,4,3,UNDEAD,"DEATHRATTLE,REBORN","[x]<b>Reborn</b>. <b>Deathrattle:</b> Equip a 1/2 Dagger. If you already have a weapon equipped, give it +2 Attack instead.",needs_rule
four_cost_minion_play,END_026,Fragment of Nothing,"MAGE,PRIEST",TIME_TRAVEL,MINION,4,3,6,ELEMENTAL,TRIGGER_VISUAL,"After you cast a spell on a minion, draw a card.",needs_rule
four_cost_minion_play,END_032,Winged Aberration,"ROGUE,SHAMAN",TIME_TRAVEL,MINION,4,4,4,DRAGON,"COMBO,RUSH",[x]<b>Rush</b> <b><b>Combo:</b> Overload</b> for (2) to gain <b>Immune</b> this turn and <b>Windfury</b>.,needs_rule
four_cost_minion_play,END_036,Morchie,NEUTRAL,TIME_TRAVEL,MINION,4,3,6,,"AURA,BATTLECRY,DISCOVER,TRIGGER_VISUAL",[x]Your <b>Rewinds</b> keep BOTH potential outcomes. <b>Battlecry:</b> <b>Discover</b> a <b>Rewind</b> card from any class.,needs_rule
four_cost_minion_play,FIR_913,Inferno Herald,MAGE,EMERALD_DREAM,MINION,4,3,6,ELEMENTAL,TRIGGER_VISUAL,"[x]After you cast a Fire spell, get a random Elemental and reduce its Cost by (3).",needs_rule
four_cost_minion_play,FIR_919,Everburning Phoenix,ROGUE,EMERALD_DREAM,MINION,4,3,2,"BEAST,ELEMENTAL",DEATHRATTLE,"[x]Costs (1) less for each card you've played this turn. <b>Deathrattle: </b>At end of turn, get another Phoenix.",generated_supported
four_cost_minion_play,FIR_924,Shadowflame Stalker,WARLOCK,EMERALD_DREAM,MINION,4,4,3,"BEAST,ELEMENTAL","BATTLECRY,DISCOVER",<b>Battlecry:</b> <b>Discover</b> a Demon with a <b>Dark Gift</b>. Get a copy of it.,needs_rule
four_cost_minion_play,FIR_952,Scorchreaver,DEMONHUNTER,EMERALD_DREAM,MINION,4,4,4,,"BATTLECRY,DISCOVER",[x]<b>Battlecry:</b> <b>Discover</b> a Fel spell. Reduce the Cost of Fel spells in your hand by (1).,needs_rule
four_cost_minion_play,FIR_956,Dragon Turtle,WARRIOR,EMERALD_DREAM,MINION,4,3,6,"BEAST,DRAGON",BATTLECRY,"[x]<b>Battlecry:</b> If you're holding a minion with a <b>Dark Gift</b>, give your hero +3 Attack this turn and 6 Armor.",generated_supported
four_cost_minion_play,FIR_958,Tindral Sageswift,NEUTRAL,EMERALD_DREAM,MINION,4,4,3,,DEATHRATTLE,"[x]<b>Deathrattle:</b> Deal 1 damage to all enemies. If it's your opponent's turn, deal 4 damage instead.",generated_supported
four_cost_minion_play,JAIL_205,Rat Burglar,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,4,2,6,,TRIGGER_VISUAL,"[x]At the end of your turn, steal all cards that entered your opponent's hand during your turn.",needs_rule
four_cost_minion_play,JAIL_303,Ancient Augur,WARLOCK,ESCAPEFROM_VIOLET_HOLD,MINION,4,2,6,,"BATTLECRY,DEATHRATTLE",[x]<b>Battlecry:</b> Look at 3 cards in your opponent's hand  and secretly choose one.   <b>Deathrattle:</b> Discard it.,needs_rule
four_cost_minion_play,JAIL_311,Scrappy Defender,WARRIOR,ESCAPEFROM_VIOLET_HOLD,MINION,4,2,7,,TAUNT,[x]<b>Taunt</b> Has +5 Attack if your deck has 25 or more cards.,generated_supported
four_cost_minion_play,JAIL_330,Dalaran Champion,PALADIN,ESCAPEFROM_VIOLET_HOLD,MINION,4,3,3,,"DIVINE_SHIELD,TAUNT,TRIGGER_VISUAL","[x]<b>Divine Shield</b>, <b>Taunt</b> After this gains stats, gain an extra +1/+1 <i>(wherever this is).</i>",needs_rule
four_cost_minion_play,JAIL_395,Sewer Swimmer,HUNTER,ESCAPEFROM_VIOLET_HOLD,MINION,4,4,3,BEAST,BATTLECRY,[x]<b>Prepare</b> <b>Battlecry:</b> Trigger a friendly  minion's <b>Deathrattle.</b>,needs_rule
four_cost_minion_play,JAIL_421,Warptooth,WARRIOR,ESCAPEFROM_VIOLET_HOLD,MINION,4,3,3,BEAST,CHARGE,"[x]<b>Charge</b>. If four friendly characters take damage on one of your turns, summon   this from hand or deck.",direct_supported
four_cost_minion_play,JAIL_440,Tower of Ghouls,DEATHKNIGHT,ESCAPEFROM_VIOLET_HOLD,MINION,4,2,7,UNDEAD,TRIGGER_VISUAL,"After this minion takes damage, summon two 1/1 Frail Ghouls.",needs_rule
four_cost_minion_play,JAIL_446,Blood Doctor Thal'ena,DEATHKNIGHT,ESCAPEFROM_VIOLET_HOLD,MINION,4,4,5,UNDEAD,BATTLECRY,<b>Battlecry:</b> Get a second Hero Power that costs <b>Corpses</b>.,needs_rule
four_cost_minion_play,JAIL_447,Reckless Detective,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,4,4,4,,"DEATHRATTLE,RUSH",[x]<b>Rush</b>. <b>Deathrattle:</b> Get Detective's Clothes that give +4/+4 and <b>Rush</b>.,needs_rule
four_cost_minion_play,JAIL_457,Hijacked Securitybot,SHAMAN,ESCAPEFROM_VIOLET_HOLD,MINION,4,3,3,"ELEMENTAL,MECHANICAL",BATTLECRY,<b>Prepare</b> <b>Battlecry:</b> Give your other minions +1/+1.,generated_supported
four_cost_minion_play,JAIL_509,Godfrey the Betrayer,WARLOCK,ESCAPEFROM_VIOLET_HOLD,MINION,4,5,4,UNDEAD,START_OF_GAME_KEYWORD,[x]<b>Start of Game:</b> Overdrawn cards return to your hand when you have space. They cost (1) less.,generated_supported
four_cost_minion_play,JAIL_719,Irida Sinseeker,DEMONHUNTER,ESCAPEFROM_VIOLET_HOLD,MINION,4,7,7,,"BATTLECRY,LIFESTEAL","[x]<b>Lifesteal</b>. <b>Battlecry:</b> Send your deck to the Void, except 1 card. At the start of your turns, get two cards from the Void.",needs_rule
four_cost_minion_play,JAIL_851,Inspector Murloc Holmes,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,4,4,5,MURLOC,BATTLECRY,"[x]<b>Battlecry:</b> Investigate a card in the enemy hand. If they play a card with that name  next turn, get 3 Coins.",needs_rule
four_cost_minion_play,JAIL_883,Activated Golem,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,4,4,5,,TRIGGER_VISUAL,"At the end of each turn, gain <b>Reborn</b>.",needs_rule
four_cost_minion_play,JAIL_909,Defias Wannabe,ROGUE,ESCAPEFROM_VIOLET_HOLD,MINION,4,2,2,,COMBO,[x]<b>Prepare</b> <b>Combo:</b> Gain +1/+1 for each other card played this turn.@ <i>(@)</i>,needs_rule
four_cost_minion_play,MEND_045,Seeding Dragon,DRUID,CATACLYSM,MINION,4,4,4,DRAGON,"DEATHRATTLE,TAUNT",[x]<b>Taunt</b> <b>Deathrattle:</b> Get a random   Dragon. It costs (2) less.,needs_rule
four_cost_minion_play,MEND_301,Spiritspeaker,HUNTER,CATACLYSM,MINION,4,2,2,,BATTLECRY,<b>Battlecry:</b> Choose an Animal Companion to summon.,needs_rule
four_cost_minion_play,MEND_302,Wasteland Vanguard,HUNTER,CATACLYSM,MINION,4,3,3,,BATTLECRY,"[x]<b>Battlecry:</b> Deal 3 damage split among all enemies. If any die, deal 3 more.",needs_rule
four_cost_minion_play,MEND_503,Surge Needle,MAGE,CATACLYSM,MINION,4,3,5,,BATTLECRY,[x]<b>Battlecry:</b> Your Leylines trigger an additional time this game.,needs_rule
four_cost_minion_play,RLK_223,Thassarian,DEATHKNIGHT,CORE,MINION,4,3,3,UNDEAD,"BATTLECRY,DEATHRATTLE,REBORN",<b>Reborn</b> <b>Battlecry and Deathrattle:</b> Deal 2 damage to a random enemy.,needs_rule
four_cost_minion_play,TIME_013,Farseer Wo,SHAMAN,TIME_TRAVEL,MINION,4,2,6,,"DISCOVER,ELUSIVE,TRIGGER_VISUAL","[x]<b>Elusive</b> After you cast a spell, <b>Discover</b> a Nature spell from the past.",needs_rule
four_cost_minion_play,TIME_017,Tankgineer,PALADIN,TIME_TRAVEL,MINION,4,2,1,MECHANICAL,"DEATHRATTLE,DIVINE_SHIELD",[x]<b>Divine Shield</b> <b>Deathrattle:</b> Summon a 7/7 Tank with <b>Divine Shield</b>.,generated_supported
four_cost_minion_play,TIME_019,Manifested Timeways,PALADIN,TIME_TRAVEL,MINION,4,3,3,ELEMENTAL,BATTLECRY,"<b>Battlecry:</b> If you control an Aura, deal 3 damage to all enemies.",needs_rule
four_cost_minion_play,TIME_028,Fatebreaker,WARLOCK,TIME_TRAVEL,MINION,4,4,4,DRAGON,"BATTLECRY,LIFESTEAL",[x]<b>Lifesteal</b> <b>Battlecry:</b> Cast a Shred of Time from your deck to gain +3/+3.,needs_rule
four_cost_minion_play,TIME_034,Stadium Announcer,WARRIOR,TIME_TRAVEL,MINION,4,3,3,DRAGON,BATTLECRY,[x]<b>Rewind</b> <b>Battlecry:</b> Both players equip a random weapon. Give yours +1/+1.,direct_supported
four_cost_minion_play,TIME_040,Fading Memory,NEUTRAL,TIME_TRAVEL,MINION,4,6,3,UNDEAD,DEATHRATTLE,<b>Deathrattle:</b> Get a random 5-Cost minion from the past.,needs_rule
four_cost_minion_play,TIME_041,Futuristic Forefather,NEUTRAL,TIME_TRAVEL,MINION,4,4,4,,"BATTLECRY,TAUNT",[x]<b>Taunt</b>. <b>Battlecry:</b> Look at 3 cards. Guess which one is in your opponent's hand to gain +4 Health.,needs_rule
four_cost_minion_play,TIME_042,King Maluk,HUNTER,TIME_TRAVEL,MINION,4,5,6,BEAST,BATTLECRY,<b>Battlecry:</b> Discard your hand. Get an Infinite Banana.,needs_rule
four_cost_minion_play,TIME_054,Time Skipper,NEUTRAL,TIME_TRAVEL,MINION,4,3,4,PIRATE,TRIGGER_VISUAL,"At the end of each player's turn, give them a Coin.",generated_supported
four_cost_minion_play,TIME_057,Wizened Truthseeker,NEUTRAL,TIME_TRAVEL,MINION,4,4,5,DRAENEI,BATTLECRY,<b>Battlecry:</b> Set the Cost of every card in both player's hands back to their original Costs.,needs_rule
four_cost_minion_play,TIME_062,Chronicle Keeper,NEUTRAL,TIME_TRAVEL,MINION,4,3,6,,BATTLECRY,"<b>Battlecry:</b> If you're holding a Dragon, gain <b>Taunt</b> and <b>Divine Shield</b>.",needs_rule
four_cost_minion_play,TIME_100,Hourglass Attendant,NEUTRAL,TIME_TRAVEL,MINION,4,2,4,,"DIVINE_SHIELD,TRIGGER_VISUAL","[x]<b>Divine Shield</b> At the end of your turn, give all minions in your hand +1/+1.",needs_rule
four_cost_minion_play,TIME_427,Cleansing Lightspawn,PRIEST,TIME_TRAVEL,MINION,4,2,3,ELEMENTAL,"BATTLECRY,LIFESTEAL",[x]<b>Lifesteal</b> <b>Battlecry:</b> Deal damage to an enemy minion equal    to this minion's Health.,needs_rule
four_cost_minion_play,TIME_429,Divine Augur,PRIEST,TIME_TRAVEL,MINION,4,4,5,DRAENEI,BATTLECRY,[x]<b>Battlecry:</b> Set the Attack and Health of every minion in your hand to the higher of the two stats.,needs_rule
four_cost_minion_play,TIME_442,Timeway Warden,DEMONHUNTER,TIME_TRAVEL,MINION,4,2,6,,"BATTLECRY,DEATHRATTLE","[x]<b>Battlecry:</b> Imprison an enemy minion. It goes <b>Dormant</b> for 10,000 turns.    <b>Deathrattle:</b> Awaken it.",needs_rule
four_cost_minion_play,TIME_617,Chronochiller,DEATHKNIGHT,TIME_TRAVEL,MINION,4,8,7,UNDEAD,TRIGGER_VISUAL,You no longer draw a card at the start of your turn.,needs_rule
four_cost_minion_play,TIME_618,"Husk, Eternal Reaper",DEATHKNIGHT,TIME_TRAVEL,MINION,4,5,3,UNDEAD,BATTLECRY,"[x]<b>Battlecry:</b> Give your hero ""<b>Deathrattle:</b> Spend up to 20 <b>Corpses</b> to resurrect with that much Health.""",needs_rule
four_cost_minion_play,TIME_619,Talanji of the Graves,DEATHKNIGHT,TIME_TRAVEL,MINION,4,4,5,UNDEAD,BATTLECRY,[x]<b>Fabled.</b> <b>Battlecry:</b> Draw Bwonsamdi <i>(or resurrect him if he has died)</i>. Choose a Boon to give him.,needs_rule
four_cost_minion_play,TIME_710,Troubled Double,ROGUE,TIME_TRAVEL,MINION,4,3,3,,"COMBO,STEALTH",<b>Stealth</b> <b>Combo:</b> Summon a copy of this.,needs_rule
four_cost_minion_play,TIME_875,Garona Halforcen,ROGUE,TIME_TRAVEL,MINION,4,5,4,,BATTLECRY,"[x]<b>Fabled</b>. <b>Battlecry:</b> If your opponent is holding King Llane, destroy him and cut their Health in half.",needs_rule
four_cost_minion_play,TLC_100,Elise the Navigator,NEUTRAL,THE_LOST_CITY,MINION,4,3,5,,BATTLECRY,"<b>Battlecry:</b> If your deck started with 10 cards of different Costs, craft a custom location.",needs_rule
four_cost_minion_play,TLC_102,Torga,NEUTRAL,THE_LOST_CITY,MINION,4,2,7,"BEAST,UNDEAD",BATTLECRY,<b>Battlecry:</b> Draw a <b>Kindred</b> card and another card that activates it.,generated_supported
four_cost_minion_play,TLC_220,Windswept Pageturner,MAGE,THE_LOST_CITY,MINION,4,4,5,ELEMENTAL,TRIGGER_VISUAL,"[x]After you summon an Elemental, deal 3 damage to a random enemy.",needs_rule
four_cost_minion_play,TLC_224,Mechanized Magma,SHAMAN,THE_LOST_CITY,MINION,4,2,5,"ELEMENTAL,MECHANICAL",TRIGGER_VISUAL,"Whenever you play a Fire spell, gain stats equal to its Cost.",generated_supported
four_cost_minion_play,TLC_234,Eternal Bloodpetal,DRUID,THE_LOST_CITY,MINION,4,5,1,,DEATHRATTLE,<b>Deathrattle:</b> Summon a 0/1 Eternal Seedling.,needs_rule
four_cost_minion_play,TLC_241,Ido of the Threshfleet,PALADIN,THE_LOST_CITY,MINION,4,2,7,,AURA,"[x]While this is alive, you get a 2-Cost Holy spell that gives a minion +2/+2 and <b>Divine Shield</b>.",generated_supported
four_cost_minion_play,TLC_246,Ancient Pterrordax,NEUTRAL,THE_LOST_CITY,MINION,4,4,4,BEAST,BATTLECRY,"[x]<b>Battlecry:</b> Choose to gain <b>Stealth</b> until your next turn, <b>Elusive</b>, or <b>Windfury</b>.",needs_rule
four_cost_minion_play,TLC_247,Primal Sabretooth,NEUTRAL,THE_LOST_CITY,MINION,4,5,3,BEAST,"STEALTH,TRIGGER_VISUAL","[x]<b>Stealth</b> After this attacks and kills a minion, get a copy of it.",needs_rule
four_cost_minion_play,TLC_250,Crater Gator,NEUTRAL,THE_LOST_CITY,MINION,4,5,4,BEAST,BATTLECRY,"[x]<b>Battlecry:</b> Until the start of your next turn, the enemy hero can't be healed.",needs_rule
four_cost_minion_play,TLC_429,Steamfin Thief,NEUTRAL,THE_LOST_CITY,MINION,4,4,3,MURLOC,,<b>Kindred:</b> Summon two 1/1 Murlocs with <b>Rush</b>.,needs_rule
four_cost_minion_play,TLC_430,Creature of the Sacred Cave,PALADIN,THE_LOST_CITY,MINION,4,2,5,BEAST,TRIGGER_VISUAL,"[x]At the end of your turn, recast a random Holy spell you cast this turn <i>(targets this if possible)</i>.",needs_rule
four_cost_minion_play,TLC_432,Dread Raptor,DEATHKNIGHT,THE_LOST_CITY,MINION,4,3,4,"BEAST,UNDEAD",BATTLECRY,<b>Battlecry:</b> Draw a <b>Deathrattle</b> minion that costs (3) or less. <b>Kindred:</b> It costs (0).,generated_supported
four_cost_minion_play,TLC_463,Razidir,WARLOCK,THE_LOST_CITY,MINION,4,7,7,"BEAST,DEMON",BATTLECRY,[x]<b>Battlecry:</b> Discard a random card from your hand. <b>Kindred:</b> Your opponent's hand instead.,generated_supported
four_cost_minion_play,TLC_516,Neferset Weaponsmith,ROGUE,THE_LOST_CITY,MINION,4,5,4,,"BATTLECRY,COMBO",[x]<b>Battlecry:</b> Get a random weapon from another class. <b>Combo:</b> Give it +2 Attack.,needs_rule
four_cost_minion_play,TLC_621,Willful Watcher,NEUTRAL,THE_LOST_CITY,MINION,4,4,7,,"DEATHRATTLE,TAUNT",[x]<b>Taunt</b> <b>Deathrattle:</b> Destroy the  top 3 cards of your deck.,needs_rule
four_cost_minion_play,TLC_633,Bugsquasher,DEMONHUNTER,THE_LOST_CITY,MINION,4,5,3,,BATTLECRY,<b>Battlecry:</b> Deal 6 damage to an enemy minion with a minion type.,needs_rule
four_cost_minion_play,TLC_825,Ravasaur Matriarch,HUNTER,THE_LOST_CITY,MINION,4,5,4,BEAST,,[x]<b>Kindred:</b> Deal damage to an enemy minion equal to this minion's Attack.,needs_rule
legendary_minion_play,CAP_106,Captain Crowley,WARRIOR,ESCAPEFROM_VIOLET_HOLD,MINION,5,4,5,PIRATE,"AURA,BATTLECRY",[x]Your Cannoneers fire an additional shot. <b>Battlecry</b>: Summon  two 1/1 Cannoneers.,generated_supported
legendary_minion_play,CATA_213,Vyranoth,NEUTRAL,CATACLYSM,MINION,6,6,6,ELEMENTAL,BATTLECRY,"[x]<b>Battlecry:</b> If the total Cost of your starting minions was 100, split 100 stats among minions in your deck.",needs_rule
legendary_minion_play,CATA_591,Commander Geddon,WARRIOR,CATACLYSM,MINION,7,7,7,ELEMENTAL,BATTLECRY,"[x]<b>Battlecry:</b> Instead of drawing each turn, <b>Discover</b> a card from your deck. It costs (3)   less. Destroy the others.",generated_supported
legendary_minion_play,CATA_615,"Genn, Cursed King",NEUTRAL,CATACLYSM,MINION,4,5,4,,,"[x]While holding this, if the rest of your hand is all even or all odd, transform into the 6/5 Worgen King.",generated_supported
legendary_minion_play,CATA_720,Warmaster Blackhorn,NEUTRAL,CATACLYSM,MINION,7,6,6,,BATTLECRY,<b>Battlecry:</b> Destroy all cards that cost (2) or less in both players' decks.,generated_supported
legendary_minion_play,CORE_AT_123,Chillmaw,NEUTRAL,CORE,MINION,7,6,6,"DRAGON,UNDEAD","DEATHRATTLE,TAUNT","[x]<b>Taunt</b> <b>Deathrattle:</b> If you're holding a Dragon, deal 3 damage to all minions.",generated_supported
legendary_minion_play,CORE_CFM_344,"Finja, the Flying Star",NEUTRAL,CORE,MINION,5,3,5,MURLOC,"STEALTH,TRIGGER_VISUAL","[x]<b>Stealth</b>    Whenever this attacks and    kills a minion, summon 2  Murlocs from your deck.",generated_supported
legendary_minion_play,CORE_CFM_670,Mayor Noggenfogger,NEUTRAL,CORE,MINION,9,5,4,,TRIGGER_VISUAL,All targets are chosen randomly.,needs_rule
legendary_minion_play,CORE_EX1_002,The Black Knight,NEUTRAL,CORE,MINION,4,4,4,UNDEAD,"BATTLECRY,TRADEABLE",<b>Tradeable</b>  <b>Battlecry:</b> Destroy an  enemy minion with <b>Taunt</b>.,generated_supported
legendary_minion_play,CORE_EX1_012,Bloodmage Thalnos,NEUTRAL,CORE,MINION,2,1,1,UNDEAD,"DEATHRATTLE,SPELLPOWER",<b>Spell Damage +1</b> <b>Deathrattle:</b> Draw a card.,generated_supported
legendary_minion_play,CORE_EX1_014,King Mukla,NEUTRAL,CORE,MINION,3,5,6,BEAST,BATTLECRY,<b>Battlecry:</b> Give your opponent 2 Bananas.,generated_supported
legendary_minion_play,CORE_EX1_100,Lorewalker Cho,NEUTRAL,CORE,MINION,2,0,4,,TRIGGER_VISUAL,"Whenever a player casts a spell, put a copy into the other player’s hand.",generated_supported
legendary_minion_play,CORE_EX1_110,Cairne Bloodhoof,NEUTRAL,CORE,MINION,6,5,5,,"DEATHRATTLE,TAUNT",[x]<b>Taunt</b> <b>Deathrattle:</b> Summon a 5/5 Baine Bloodhoof.,generated_supported
legendary_minion_play,CORE_EX1_189,Brightwing,NEUTRAL,CORE,MINION,2,3,2,DRAGON,BATTLECRY,<b>Battlecry:</b> Add a random <b>Legendary</b> minion to your hand.,needs_rule
legendary_minion_play,CORE_EX1_414,Grommash Hellscream,WARRIOR,CORE,MINION,8,4,9,,"CHARGE,ENRAGED",<b>Charge</b> Has +6 Attack while damaged.,generated_supported
legendary_minion_play,CORE_GVG_114,Sneed's Old Shredder,NEUTRAL,CORE,MINION,7,5,7,MECHANICAL,DEATHRATTLE,<b>Deathrattle:</b> Summon a random <b>Legendary</b> minion.,needs_rule
legendary_minion_play,CORE_KAR_061,The Curator,NEUTRAL,CORE,MINION,5,4,6,MECHANICAL,"BATTLECRY,TAUNT","<b>Taunt</b> <b>Battlecry:</b> Draw a Beast, Dragon, and Murloc.",generated_supported
legendary_minion_play,CORE_SCH_717,Keymaster Alabaster,NEUTRAL,CORE,MINION,7,6,8,,TRIGGER_VISUAL,"[x]Whenever your opponent  draws a card, add a copy to   your hand that costs (1).",generated_supported
legendary_minion_play,CORE_ULD_178,Siamat,NEUTRAL,CORE,MINION,7,7,7,ELEMENTAL,BATTLECRY,"[x]<b>Battlecry:</b> Gain 2 of <b>Rush</b>, <b>Taunt</b>, <b>Divine Shield</b>, or <b>Windfury</b> <i>(your choice).</i>",needs_rule
legendary_minion_play,CORE_WON_145,Avatar of Hearthstone,NEUTRAL,CORE,MINION,9,5,5,,BATTLECRY,<b>Battlecry:</b> Open a Standard Pack. Play all cards from it.,needs_rule
legendary_minion_play,CS3_024,Taelan Fordring,NEUTRAL,CORE,MINION,5,3,3,,"DEATHRATTLE,DIVINE_SHIELD,TAUNT","[x]<b><b>Taunt</b>, Divine Shield</b> <b>Deathrattle:</b> Draw your highest Cost minion.",generated_supported
legendary_minion_play,CS3_025,Overlord Runthak,NEUTRAL,CORE,MINION,5,3,6,,"RUSH,TRIGGER_VISUAL","[x]<b>Rush</b>. Whenever this attacks, give +1/+1 to all minions in your hand.",generated_supported
legendary_minion_play,CS3_035,Nozdormu the Eternal,NEUTRAL,CORE,MINION,7,8,8,DRAGON,START_OF_GAME_KEYWORD,"[x]<b>Start of Game:</b> If this is in BOTH players' decks, turns  are only 15 seconds long.",generated_supported
legendary_minion_play,DINO_401,The Great Dracorex,WARRIOR,THE_LOST_CITY,MINION,8,5,12,"BEAST,DRAGON","RUSH,TRIGGER_VISUAL","[x]<b>Rush</b> After this attacks an enemy minion, it damages ALL other enemy minions.",generated_supported
legendary_minion_play,DINO_410,The Egg of Khelos,NEUTRAL,THE_LOST_CITY,MINION,3,0,3,,DEATHRATTLE,[x]<b>Deathrattle:</b> Summon a slightly cracked Egg. <i>(Break 5 times to hatch a 20/20 Beast with <b>Taunt</b>!)</i>,generated_supported
legendary_minion_play,DINO_430,Beast Speaker Taka,NEUTRAL,THE_LOST_CITY,MINION,7,2,2,,"BATTLECRY,DEATHRATTLE,DISCOVER",[x]<b>Battlecry:</b> <b>Discover</b> a    <b>Legendary</b> Beast from any     class to gain its stats.   <b>Deathrattle:</b> Summon it.,needs_rule
legendary_minion_play,EDR_000,"Ysera, Emerald Aspect",NEUTRAL,EMERALD_DREAM,MINION,9,4,12,DRAGON,"BATTLECRY,START_OF_GAME_KEYWORD",[x]<b>Start of Game:</b> Increase both players'maximum Mana by 5. <b>Battlecry:</b> Gain 3 Mana Crystals.,generated_supported
legendary_minion_play,EDR_465,Ysondre,WARRIOR,EMERALD_DREAM,MINION,7,8,5,DRAGON,"DEATHRATTLE,TAUNT",[x]<b>Taunt</b>. <b>Deathrattle:</b> Summon a random Dragon for each time Ysondre has died this game.,generated_supported
legendary_minion_play,EDR_471,Tortolla,WARRIOR,EMERALD_DREAM,MINION,10,1,30,BEAST,"ELUSIVE,TAUNT,TRIGGER_VISUAL","[x]<b>Taunt</b>, <b>Elusive</b> After this takes damage, gain 1 Armor and give this minion +1 Attack.",generated_supported
legendary_minion_play,EDR_844,"Naralex, Herald of the Flights",NEUTRAL,EMERALD_DREAM,MINION,7,7,7,,AURA,Your first Dragon each turn costs (1).,generated_supported
legendary_minion_play,EDR_856,Nightmare Lord Xavius,NEUTRAL,EMERALD_DREAM,MINION,4,4,4,DEMON,"BATTLECRY,DISCOVER",<b>Battlecry:</b> <b>Discover</b> a minion from your deck. Give it a <b>Dark Gift</b>.,needs_rule
legendary_minion_play,EDR_888,Malorne the Waywatcher,NEUTRAL,EMERALD_DREAM,MINION,8,8,6,BEAST,"BATTLECRY,DISCOVER","[x]<b>Battlecry:</b> <b>Discover</b> a <b>Legendary</b> Wild God. If you've <b>Imbued</b> your Hero Power 4 times, set its Cost to (1).",needs_rule
legendary_minion_play,END_036,Morchie,NEUTRAL,TIME_TRAVEL,MINION,4,3,6,,"AURA,BATTLECRY,DISCOVER,TRIGGER_VISUAL",[x]Your <b>Rewinds</b> keep BOTH potential outcomes. <b>Battlecry:</b> <b>Discover</b> a <b>Rewind</b> card from any class.,needs_rule
legendary_minion_play,END_037,Endtime Murozond,NEUTRAL,TIME_TRAVEL,MINION,9,4,6,,BATTLECRY,<b>Battlecry:</b> Fill your board with random Dragons. Fully heal your hero. Skip your next turn.,needs_rule
legendary_minion_play,FIR_958,Tindral Sageswift,NEUTRAL,EMERALD_DREAM,MINION,4,4,3,,DEATHRATTLE,"[x]<b>Deathrattle:</b> Deal 1 damage to all enemies. If it's your opponent's turn, deal 4 damage instead.",generated_supported
legendary_minion_play,FIR_959,Fyrakk the Blazing,NEUTRAL,EMERALD_DREAM,MINION,10,7,7,DRAGON,BATTLECRY,[x]<b>Immune</b> to Fire spells. <b>Battlecry:</b> Cast 15 Mana worth of Fire spells at random enemies.,needs_rule
legendary_minion_play,JAIL_384,Chainbreaker Hogger,WARRIOR,ESCAPEFROM_VIOLET_HOLD,MINION,8,10,10,,"START_OF_GAME_KEYWORD,TAUNT",[x]<b>Taunt</b> <b>Start of Game:</b> Duplicate all other <b>Legendary</b> cards in your deck.,direct_supported
legendary_minion_play,JAIL_407,Vanessa the Ringleader,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,7,4,3,,TRIGGER_VISUAL,"[x]<b>Prepare</b> After you play a card, get a random <b>Battlecry</b> minion. It costs (2) less.",needs_rule
legendary_minion_play,JAIL_421,Warptooth,WARRIOR,ESCAPEFROM_VIOLET_HOLD,MINION,4,3,3,BEAST,CHARGE,"[x]<b>Charge</b>. If four friendly characters take damage on one of your turns, summon   this from hand or deck.",direct_supported
legendary_minion_play,JAIL_850,Warden Maiev,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,2,1,3,,TRIGGER_VISUAL,"[x]After you play a minion, give it +3/+3 and make it  go <b>Dormant</b> for 1 turn.",generated_supported
legendary_minion_play,JAIL_851,Inspector Murloc Holmes,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,4,4,5,MURLOC,BATTLECRY,"[x]<b>Battlecry:</b> Investigate a card in the enemy hand. If they play a card with that name  next turn, get 3 Coins.",needs_rule
legendary_minion_play,JAIL_852,"Togwaggle, Smuggler King",NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,8,5,5,,BATTLECRY,[x]<b>Battlecry:</b> Shuffle both  players' hands together.,generated_supported
legendary_minion_play,TIME_024,"Murozond, Unbounded",NEUTRAL,TIME_TRAVEL,MINION,9,8,8,DRAGON,BATTLECRY,"<b>Battlecry:</b> At the start of your next turn, set this minion's Attack to INFINITY!",generated_supported
legendary_minion_play,TIME_038,Mister Clocksworth,NEUTRAL,TIME_TRAVEL,MINION,8,3,3,MECHANICAL,BATTLECRY,"[x]<b>Rewind</b>, <b>Rewind</b>, <b>Rewind</b> <b>Battlecry:</b> Summon 2 random <b>Legendary</b> minions.",needs_rule
legendary_minion_play,TIME_063,Timelord Nozdormu,NEUTRAL,TIME_TRAVEL,MINION,3,8,8,DRAGON,RUSH,"[x]<b>Dormant</b> for 5 turns. <b>Rush</b>. After you play a card from the newest expansion,  awaken 1 turn sooner.",generated_supported
